stratum,tm,pop_average,pop_average_u5,prop_idp,y,m,admin0,admin1,dep_rate
Rab Dhuure,25,56671,14168,NA,2014,1,NA,NA,NA
Rab Dhuure,26,56766,14192,NA,2014,2,NA,NA,NA
Rab Dhuure,27,56862,14216,NA,2014,3,NA,NA,NA
Rab Dhuure,28,56959,14240,NA,2014,4,NA,NA,NA
Rab Dhuure,29,57055,14264,NA,2014,5,NA,NA,NA
Rab Dhuure,30,57151,14288,NA,2014,6,NA,NA,NA
Rab Dhuure,31,57248,14312,NA,2014,7,NA,NA,NA
Rab Dhuure,32,57345,14336,NA,2014,8,NA,NA,NA
Rab Dhuure,33,57442,14360,NA,2014,9,NA,NA,NA
Rab Dhuure,34,57539,14385,NA,2014,10,NA,NA,NA
Rab Dhuure,35,57637,14409,NA,2014,11,NA,NA,NA
Rab Dhuure,36,57734,14434,NA,2014,12,NA,NA,NA
Rab Dhuure,37,57832,14458,NA,2015,1,NA,NA,NA
Rab Dhuure,38,57930,14482,NA,2015,2,NA,NA,NA
Rab Dhuure,39,58027,14507,NA,2015,3,NA,NA,NA
Rab Dhuure,40,58126,14532,NA,2015,4,NA,NA,NA
Rab Dhuure,41,58224,14556,NA,2015,5,NA,NA,NA
Rab Dhuure,42,58323,14581,NA,2015,6,NA,NA,NA
Rab Dhuure,43,58421,14605,NA,2015,7,NA,NA,NA
Rab Dhuure,44,58520,14630,NA,2015,8,NA,NA,NA
Rab Dhuure,45,58619,14655,NA,2015,9,NA,NA,NA
Rab Dhuure,46,58718,14680,NA,2015,10,NA,NA,NA
Rab Dhuure,47,58818,14704,NA,2015,11,NA,NA,NA
Rab Dhuure,48,58917,14729,NA,2015,12,NA,NA,NA
Rab Dhuure,49,59017,14754,0,2016,1,South-Central,Bakool,0
Rab Dhuure,50,59117,14779,0,2016,2,South-Central,Bakool,47
Rab Dhuure,51,59187,14797,0.000305579,2016,3,South-Central,Bakool,268
Rab Dhuure,52,59681,14920,0.012190424,2016,4,South-Central,Bakool,39
Rab Dhuure,53,59782,14946,0.01287507,2016,5,South-Central,Bakool,0
Rab Dhuure,54,59882,14970,0.01287507,2016,6,South-Central,Bakool,250
Rab Dhuure,55,60022,15006,0.017919487,2016,7,South-Central,Bakool,880
Rab Dhuure,56,59776,14944,0.027027538,2016,8,South-Central,Bakool,0
Rab Dhuure,57,60089,15022,0.030795751,2016,9,South-Central,Bakool,27
Rab Dhuure,58,60182,15046,0.031115675,2016,10,South-Central,Bakool,7
Rab Dhuure,59,60277,15069,0.031111527,2016,11,South-Central,Bakool,737
Rab Dhuure,60,59661,14915,0.031010331,2016,12,South-Central,Bakool,157
Rab Dhuure,61,59663,14916,0.031950887,2017,1,South-Central,Bakool,1397
Rab Dhuure,62,58400,14600,0.031680373,2017,2,South-Central,Bakool,758
Rab Dhuure,63,57847,14462,0.033144974,2017,3,South-Central,Bakool,2979
Rab Dhuure,64,55183,13796,0.035187579,2017,4,South-Central,Bakool,2369
Rab Dhuure,65,53848,13462,0.051828811,2017,5,South-Central,Bakool,2243
Rab Dhuure,66,52296,13074,0.061371103,2017,6,South-Central,Bakool,4914
Rab Dhuure,67,47870,11968,0.062869762,2017,7,South-Central,Bakool,4538
Rab Dhuure,68,46714,11678,0.132519285,2017,8,South-Central,Bakool,2050
Rab Dhuure,69,45642,11410,0.146892092,2017,9,South-Central,Bakool,700
Rab Dhuure,70,45720,11430,0.161408182,2017,10,South-Central,Bakool,1066
Rab Dhuure,71,45281,11320,0.170269356,2017,11,South-Central,Bakool,156
Rab Dhuure,72,45352,11338,0.173287727,2017,12,South-Central,Bakool,2521
Rab Dhuure,73,45407,11352,0.223678187,2018,1,South-Central,Bakool,1032
Rab Dhuure,74,44452,11113,0.217206868,2018,2,South-Central,Bakool,1526
Rab Dhuure,75,44301,11075,0.241125804,2018,3,South-Central,Bakool,3313
Rab Dhuure,76,43963,10991,0.293010178,2018,4,South-Central,Bakool,664
Rab Dhuure,77,43674,10918,0.295147958,2018,5,South-Central,Bakool,1176
Rab Dhuure,78,43493,10873,0.30919452,2018,6,South-Central,Bakool,610
Rab Dhuure,79,43256,10814,0.311548334,2018,7,South-Central,Bakool,956
Rab Dhuure,80,43323,10831,0.32806156,2018,8,South-Central,Bakool,11
Rab Dhuure,81,43386,10846,0.327953351,2018,9,South-Central,Bakool,8
Rab Dhuure,82,43451,10863,0.327874785,2018,10,South-Central,Bakool,314
Rab Dhuure,83,43518,10880,0.332987557,2018,11,South-Central,Bakool,2815
Rab Dhuure,84,44228,11057,0.396969956,2018,12,South-Central,Bakool,26
Saakow,13,102766,25692,NA,2013,1,NA,NA,NA
Saakow,14,102940,25735,NA,2013,2,NA,NA,NA
Saakow,15,103114,25778,NA,2013,3,NA,NA,NA
Saakow,16,103288,25822,NA,2013,4,NA,NA,NA
Saakow,17,103463,25866,NA,2013,5,NA,NA,NA
Saakow,18,103638,25910,NA,2013,6,NA,NA,NA
Saakow,19,103813,25953,NA,2013,7,NA,NA,NA
Saakow,20,103989,25997,NA,2013,8,NA,NA,NA
Saakow,21,104165,26041,NA,2013,9,NA,NA,NA
Saakow,22,104341,26085,NA,2013,10,NA,NA,NA
Saakow,23,104517,26129,NA,2013,11,NA,NA,NA
Saakow,24,104694,26174,NA,2013,12,NA,NA,NA
Saakow,25,104871,26218,NA,2014,1,NA,NA,NA
Saakow,26,105048,26262,NA,2014,2,NA,NA,NA
Saakow,27,105226,26306,NA,2014,3,NA,NA,NA
Saakow,28,105404,26351,NA,2014,4,NA,NA,NA
Saakow,29,105583,26396,NA,2014,5,NA,NA,NA
Saakow,30,105761,26440,NA,2014,6,NA,NA,NA
Saakow,31,105940,26485,NA,2014,7,NA,NA,NA
Saakow,32,106119,26530,NA,2014,8,NA,NA,NA
Saakow,33,106299,26575,NA,2014,9,NA,NA,NA
Saakow,34,106479,26620,NA,2014,10,NA,NA,NA
Saakow,35,106659,26665,NA,2014,11,NA,NA,NA
Saakow,36,106839,26710,NA,2014,12,NA,NA,NA
Saakow,37,107020,26755,NA,2015,1,NA,NA,NA
Saakow,38,107201,26800,NA,2015,2,NA,NA,NA
Saakow,39,107383,26846,NA,2015,3,NA,NA,NA
Saakow,40,107564,26891,NA,2015,4,NA,NA,NA
Saakow,41,107746,26936,NA,2015,5,NA,NA,NA
Saakow,42,107929,26982,NA,2015,6,NA,NA,NA
Saakow,43,108111,27028,NA,2015,7,NA,NA,NA
Saakow,44,108294,27074,NA,2015,8,NA,NA,NA
Saakow,45,108477,27119,NA,2015,9,NA,NA,NA
Saakow,46,108661,27165,NA,2015,10,NA,NA,NA
Saakow,47,108844,27211,NA,2015,11,NA,NA,NA
Saakow,48,109029,27257,NA,2015,12,NA,NA,NA
Saakow,49,109213,27303,0.088477645,2016,1,South-Central,Middle Juba,0
Saakow,50,109695,27424,0.09126077,2016,2,South-Central,Middle Juba,0
Saakow,51,110071,27518,0.093042368,2016,3,South-Central,Middle Juba,0
Saakow,52,110460,27615,0.09492918,2016,4,South-Central,Middle Juba,231
Saakow,53,110856,27714,0.098800095,2016,5,South-Central,Middle Juba,1546
Saakow,54,111452,27863,0.115411658,2016,6,South-Central,Middle Juba,15
Saakow,55,111828,27957,0.117258022,2016,7,South-Central,Middle Juba,0
Saakow,56,112322,28080,0.120046481,2016,8,South-Central,Middle Juba,230
Saakow,57,112636,28159,0.123004471,2016,9,South-Central,Middle Juba,0
Saakow,58,113075,28269,0.12526402,2016,10,South-Central,Middle Juba,0
Saakow,59,113406,28352,0.126529315,2016,11,South-Central,Middle Juba,0
Saakow,60,113797,28449,0.128322426,2016,12,South-Central,Middle Juba,5
Saakow,61,114441,28610,0.132410798,2017,1,South-Central,Middle Juba,324
Saakow,62,115280,28820,0.14067958,2017,2,South-Central,Middle Juba,508
Saakow,63,116588,29147,0.154392795,2017,3,South-Central,Middle Juba,1240
Saakow,64,117608,29402,0.170730387,2017,4,South-Central,Middle Juba,220
Saakow,65,119407,29852,0.186180688,2017,5,South-Central,Middle Juba,102
Saakow,66,120133,30033,0.191357039,2017,6,South-Central,Middle Juba,25
Saakow,67,120538,30134,0.193240459,2017,7,South-Central,Middle Juba,30
Saakow,68,120906,30226,0.194829703,2017,8,South-Central,Middle Juba,61
Saakow,69,121407,30352,0.197743001,2017,9,South-Central,Middle Juba,305
Saakow,70,121652,30413,0.200110184,2017,10,South-Central,Middle Juba,17
Saakow,71,122200,30550,0.203094589,2017,11,South-Central,Middle Juba,1575
Saakow,72,122444,30611,0.213794292,2017,12,South-Central,Middle Juba,134
Saakow,73,122736,30684,0.215371059,2018,1,South-Central,Middle Juba,213
Saakow,74,122960,30740,0.216880395,2018,2,South-Central,Middle Juba,345
Saakow,75,123263,30816,0.219888178,2018,3,South-Central,Middle Juba,232
Saakow,76,123886,30972,0.224799716,2018,4,South-Central,Middle Juba,5033
Saakow,77,125318,31330,0.266653494,2018,5,South-Central,Middle Juba,688
Saakow,78,126154,31538,0.275773528,2018,6,South-Central,Middle Juba,289
Saakow,79,126424,31606,0.277894482,2018,7,South-Central,Middle Juba,72
Saakow,80,126629,31657,0.278243906,2018,8,South-Central,Middle Juba,247
Saakow,81,126905,31726,0.280150243,2018,9,South-Central,Middle Juba,273
Saakow,82,127020,31755,0.28091477,2018,10,South-Central,Middle Juba,423
Saakow,83,127279,31820,0.283676072,2018,11,South-Central,Middle Juba,164
Saakow,84,127411,31853,0.283941275,2018,12,South-Central,Middle Juba,228
Sablaale,13,57968,14492,NA,2013,1,NA,NA,NA
Sablaale,14,58067,14517,NA,2013,2,NA,NA,NA
Sablaale,15,58165,14541,NA,2013,3,NA,NA,NA
Sablaale,16,58263,14566,NA,2013,4,NA,NA,NA
Sablaale,17,58362,14590,NA,2013,5,NA,NA,NA
Sablaale,18,58460,14615,NA,2013,6,NA,NA,NA
Sablaale,19,58560,14640,NA,2013,7,NA,NA,NA
Sablaale,20,58658,14664,NA,2013,8,NA,NA,NA
Sablaale,21,58758,14690,NA,2013,9,NA,NA,NA
Sablaale,22,58857,14714,NA,2013,10,NA,NA,NA
Sablaale,23,58957,14739,NA,2013,11,NA,NA,NA
Sablaale,24,59057,14764,NA,2013,12,NA,NA,NA
Sablaale,25,59156,14789,NA,2014,1,NA,NA,NA
Sablaale,26,59256,14814,NA,2014,2,NA,NA,NA
Sablaale,27,59357,14839,NA,2014,3,NA,NA,NA
Sablaale,28,59457,14864,NA,2014,4,NA,NA,NA
Sablaale,29,59558,14890,NA,2014,5,NA,NA,NA
Sablaale,30,59658,14914,NA,2014,6,NA,NA,NA
Sablaale,31,59759,14940,NA,2014,7,NA,NA,NA
Sablaale,32,59860,14965,NA,2014,8,NA,NA,NA
Sablaale,33,59962,14990,NA,2014,9,NA,NA,NA
Sablaale,34,60063,15016,NA,2014,10,NA,NA,NA
Sablaale,35,60165,15041,NA,2014,11,NA,NA,NA
Sablaale,36,60267,15067,NA,2014,12,NA,NA,NA
Sablaale,37,60369,15092,NA,2015,1,NA,NA,NA
Sablaale,38,60470,15118,NA,2015,2,NA,NA,NA
Sablaale,39,60573,15143,NA,2015,3,NA,NA,NA
Sablaale,40,60675,15169,NA,2015,4,NA,NA,NA
Sablaale,41,60778,15194,NA,2015,5,NA,NA,NA
Sablaale,42,60881,15220,NA,2015,6,NA,NA,NA
Sablaale,43,60984,15246,NA,2015,7,NA,NA,NA
Sablaale,44,61087,15272,NA,2015,8,NA,NA,NA
Sablaale,45,61191,15298,NA,2015,9,NA,NA,NA
Sablaale,46,61294,15324,NA,2015,10,NA,NA,NA
Sablaale,47,61397,15349,NA,2015,11,NA,NA,NA
Sablaale,48,61501,15375,NA,2015,12,NA,NA,NA
Sablaale,49,61605,15401,0.031986785,2016,1,South-Central,Lower Shabelle,0
Sablaale,50,61710,15428,0.031986785,2016,2,South-Central,Lower Shabelle,0
Sablaale,51,61814,15454,0.031986785,2016,3,South-Central,Lower Shabelle,25
Sablaale,52,61894,15474,0.03197096,2016,4,South-Central,Lower Shabelle,0
Sablaale,53,61998,15500,0.03197096,2016,5,South-Central,Lower Shabelle,0
Sablaale,54,62103,15526,0.03197096,2016,6,South-Central,Lower Shabelle,0
Sablaale,55,62208,15552,0.03197096,2016,7,South-Central,Lower Shabelle,0
Sablaale,56,62314,15578,0.03197096,2016,8,South-Central,Lower Shabelle,0
Sablaale,57,62419,15605,0.03197096,2016,9,South-Central,Lower Shabelle,0
Sablaale,58,62524,15631,0.03197096,2016,10,South-Central,Lower Shabelle,0
Sablaale,59,62630,15658,0.03197096,2016,11,South-Central,Lower Shabelle,0
Sablaale,60,62736,15684,0.03197096,2016,12,South-Central,Lower Shabelle,0
Sablaale,61,62842,15710,0.03197096,2017,1,South-Central,Lower Shabelle,123
Sablaale,62,62833,15708,0.032030702,2017,2,South-Central,Lower Shabelle,1833
Sablaale,63,61106,15276,0.030885299,2017,3,South-Central,Lower Shabelle,2201
Sablaale,64,59008,14752,0.029512393,2017,4,South-Central,Lower Shabelle,5350
Sablaale,65,53758,13440,0.026181218,2017,5,South-Central,Lower Shabelle,4096
Sablaale,66,49753,12438,0.023636147,2017,6,South-Central,Lower Shabelle,5882
Sablaale,67,43955,10989,0.019988817,2017,7,South-Central,Lower Shabelle,676
Sablaale,68,43353,10838,0.019570762,2017,8,South-Central,Lower Shabelle,0
Sablaale,69,43427,10857,0.019570762,2017,9,South-Central,Lower Shabelle,0
Sablaale,70,43501,10875,0.019570762,2017,10,South-Central,Lower Shabelle,270
Sablaale,71,43304,10826,0.019404656,2017,11,South-Central,Lower Shabelle,7
Sablaale,72,43370,10842,0.019400357,2017,12,South-Central,Lower Shabelle,16
Sablaale,73,43428,10857,0.019390547,2018,1,South-Central,Lower Shabelle,659
Sablaale,74,42842,10710,0.018987206,2018,2,South-Central,Lower Shabelle,468
Sablaale,75,42447,10612,0.0187013,2018,3,South-Central,Lower Shabelle,237
Sablaale,76,42315,10579,0.021327787,2018,4,South-Central,Lower Shabelle,259
Sablaale,77,42164,10541,0.024250489,2018,5,South-Central,Lower Shabelle,108
Sablaale,78,42127,10532,0.024010167,2018,6,South-Central,Lower Shabelle,0
Sablaale,79,42198,10550,0.024010167,2018,7,South-Central,Lower Shabelle,0
Sablaale,80,42315,10579,0.028340265,2018,8,South-Central,Lower Shabelle,165
Sablaale,81,42221,10555,0.027773834,2018,9,South-Central,Lower Shabelle,120
Sablaale,82,42173,10543,0.027362598,2018,10,South-Central,Lower Shabelle,179
Sablaale,83,42066,10516,0.026750273,2018,11,South-Central,Lower Shabelle,0
Sablaale,84,42141,10535,0.027295798,2018,12,South-Central,Lower Shabelle,41
Sheikh,13,74443,18611,NA,2013,1,NA,NA,NA
Sheikh,14,74568,18642,NA,2013,2,NA,NA,NA
Sheikh,15,74694,18674,NA,2013,3,NA,NA,NA
Sheikh,16,74821,18705,NA,2013,4,NA,NA,NA
Sheikh,17,74948,18737,NA,2013,5,NA,NA,NA
Sheikh,18,75074,18768,NA,2013,6,NA,NA,NA
Sheikh,19,75201,18800,NA,2013,7,NA,NA,NA
Sheikh,20,75328,18832,NA,2013,8,NA,NA,NA
Sheikh,21,75456,18864,NA,2013,9,NA,NA,NA
Sheikh,22,75584,18896,NA,2013,10,NA,NA,NA
Sheikh,23,75712,18928,NA,2013,11,NA,NA,NA
Sheikh,24,75840,18960,NA,2013,12,NA,NA,NA
Sheikh,25,75968,18992,NA,2014,1,NA,NA,NA
Sheikh,26,76096,19024,NA,2014,2,NA,NA,NA
Sheikh,27,76225,19056,NA,2014,3,NA,NA,NA
Sheikh,28,76354,19088,NA,2014,4,NA,NA,NA
Sheikh,29,76483,19121,NA,2014,5,NA,NA,NA
Sheikh,30,76612,19153,NA,2014,6,NA,NA,NA
Sheikh,31,76742,19186,NA,2014,7,NA,NA,NA
Sheikh,32,76872,19218,NA,2014,8,NA,NA,NA
Sheikh,33,77002,19250,NA,2014,9,NA,NA,NA
Sheikh,34,77132,19283,NA,2014,10,NA,NA,NA
Sheikh,35,77263,19316,NA,2014,11,NA,NA,NA
Sheikh,36,77393,19348,NA,2014,12,NA,NA,NA
Sheikh,37,77525,19381,NA,2015,1,NA,NA,NA
Sheikh,38,77656,19414,NA,2015,2,NA,NA,NA
Sheikh,39,77787,19447,NA,2015,3,NA,NA,NA
Sheikh,40,77918,19480,NA,2015,4,NA,NA,NA
Sheikh,41,78051,19513,NA,2015,5,NA,NA,NA
Sheikh,42,78182,19546,NA,2015,6,NA,NA,NA
Sheikh,43,78315,19579,NA,2015,7,NA,NA,NA
Sheikh,44,78447,19612,NA,2015,8,NA,NA,NA
Sheikh,45,78580,19645,NA,2015,9,NA,NA,NA
Sheikh,46,78713,19678,NA,2015,10,NA,NA,NA
Sheikh,47,78846,19712,NA,2015,11,NA,NA,NA
Sheikh,48,78979,19745,NA,2015,12,NA,NA,NA
Sheikh,49,79113,19778,0,2016,1,Puntland-Somaliland,Togdheer,0
Sheikh,50,79247,19812,0,2016,2,Puntland-Somaliland,Togdheer,0
Sheikh,51,79381,19845,0,2016,3,Puntland-Somaliland,Togdheer,27
Sheikh,52,79488,19872,0,2016,4,Puntland-Somaliland,Togdheer,26
Sheikh,53,79597,19899,0,2016,5,Puntland-Somaliland,Togdheer,0
Sheikh,54,79731,19933,0,2016,6,Puntland-Somaliland,Togdheer,0
Sheikh,55,79866,19966,0,2016,7,Puntland-Somaliland,Togdheer,5
Sheikh,56,79996,19999,0,2016,8,Puntland-Somaliland,Togdheer,17
Sheikh,57,80115,20029,0,2016,9,Puntland-Somaliland,Togdheer,16
Sheikh,58,80234,20058,0,2016,10,Puntland-Somaliland,Togdheer,8
Sheikh,59,80362,20090,0,2016,11,Puntland-Somaliland,Togdheer,0
Sheikh,60,80498,20124,0,2016,12,Puntland-Somaliland,Togdheer,0
Sheikh,61,80634,20158,0,2017,1,Puntland-Somaliland,Togdheer,0
Sheikh,62,80770,20192,0,2017,2,Puntland-Somaliland,Togdheer,0
Sheikh,63,80907,20227,0,2017,3,Puntland-Somaliland,Togdheer,0
Sheikh,64,81044,20261,0,2017,4,Puntland-Somaliland,Togdheer,180
Sheikh,65,81001,20250,0,2017,5,Puntland-Somaliland,Togdheer,0
Sheikh,66,81138,20284,0,2017,6,Puntland-Somaliland,Togdheer,13
Sheikh,67,81262,20316,0,2017,7,Puntland-Somaliland,Togdheer,0
Sheikh,68,81400,20350,0,2017,8,Puntland-Somaliland,Togdheer,240
Sheikh,69,81298,20324,0,2017,9,Puntland-Somaliland,Togdheer,22
Sheikh,70,81413,20353,0,2017,10,Puntland-Somaliland,Togdheer,33
Sheikh,71,81518,20380,0,2017,11,Puntland-Somaliland,Togdheer,0
Sheikh,72,81656,20414,0,2017,12,Puntland-Somaliland,Togdheer,0
Sheikh,73,81794,20448,0,2018,1,Puntland-Somaliland,Togdheer,0
Sheikh,74,81932,20483,0,2018,2,Puntland-Somaliland,Togdheer,0
Sheikh,75,82071,20518,0,2018,3,Puntland-Somaliland,Togdheer,0
Sheikh,76,82210,20552,0,2018,4,Puntland-Somaliland,Togdheer,0
Sheikh,77,82348,20587,0,2018,5,Puntland-Somaliland,Togdheer,29
Sheikh,78,82459,20615,0,2018,6,Puntland-Somaliland,Togdheer,0
Sheikh,79,82598,20650,0,2018,7,Puntland-Somaliland,Togdheer,14
Sheikh,80,82724,20681,0,2018,8,Puntland-Somaliland,Togdheer,0
Sheikh,81,82864,20716,0,2018,9,Puntland-Somaliland,Togdheer,20
Sheikh,82,82984,20746,0,2018,10,Puntland-Somaliland,Togdheer,141
Sheikh,83,83103,20776,0.001510873,2018,11,Puntland-Somaliland,Togdheer,0
Sheikh,84,83244,20811,0.001510873,2018,12,Puntland-Somaliland,Togdheer,18
Taleex,13,75236,18809,NA,2013,1,NA,NA,NA
Taleex,14,75363,18841,NA,2013,2,NA,NA,NA
Taleex,15,75491,18873,NA,2013,3,NA,NA,NA
Taleex,16,75618,18904,NA,2013,4,NA,NA,NA
Taleex,17,75746,18936,NA,2013,5,NA,NA,NA
Taleex,18,75874,18968,NA,2013,6,NA,NA,NA
Taleex,19,76002,19000,NA,2013,7,NA,NA,NA
Taleex,20,76131,19033,NA,2013,8,NA,NA,NA
Taleex,21,76260,19065,NA,2013,9,NA,NA,NA
Taleex,22,76389,19097,NA,2013,10,NA,NA,NA
Taleex,23,76518,19130,NA,2013,11,NA,NA,NA
Taleex,24,76647,19162,NA,2013,12,NA,NA,NA
Taleex,25,76777,19194,NA,2014,1,NA,NA,NA
Taleex,26,76907,19227,NA,2014,2,NA,NA,NA
Taleex,27,77037,19259,NA,2014,3,NA,NA,NA
Taleex,28,77167,19292,NA,2014,4,NA,NA,NA
Taleex,29,77298,19324,NA,2014,5,NA,NA,NA
Taleex,30,77429,19357,NA,2014,6,NA,NA,NA
Taleex,31,77560,19390,NA,2014,7,NA,NA,NA
Taleex,32,77691,19423,NA,2014,8,NA,NA,NA
Taleex,33,77822,19456,NA,2014,9,NA,NA,NA
Taleex,34,77954,19488,NA,2014,10,NA,NA,NA
Taleex,35,78086,19522,NA,2014,11,NA,NA,NA
Taleex,36,78218,19554,NA,2014,12,NA,NA,NA
Taleex,37,78350,19588,NA,2015,1,NA,NA,NA
Taleex,38,78483,19621,NA,2015,2,NA,NA,NA
Taleex,39,78616,19654,NA,2015,3,NA,NA,NA
Taleex,40,78749,19687,NA,2015,4,NA,NA,NA
Taleex,41,78882,19720,NA,2015,5,NA,NA,NA
Taleex,42,79015,19754,NA,2015,6,NA,NA,NA
Taleex,43,79149,19787,NA,2015,7,NA,NA,NA
Taleex,44,79283,19821,NA,2015,8,NA,NA,NA
Taleex,45,79417,19854,NA,2015,9,NA,NA,NA
Taleex,46,79551,19888,NA,2015,10,NA,NA,NA
Taleex,47,79686,19922,NA,2015,11,NA,NA,NA
Taleex,48,79821,19955,NA,2015,12,NA,NA,NA
Taleex,49,79956,19989,0,2016,1,Puntland-Somaliland,Sool,0
Taleex,50,80091,20023,0,2016,2,Puntland-Somaliland,Sool,5
Taleex,51,80221,20055,0,2016,3,Puntland-Somaliland,Sool,105
Taleex,52,80252,20063,0,2016,4,Puntland-Somaliland,Sool,71
Taleex,53,80337,20084,0.000299564,2016,5,Puntland-Somaliland,Sool,402
Taleex,54,80371,20093,0.00478744,2016,6,Puntland-Somaliland,Sool,53
Taleex,55,80454,20114,0.004782724,2016,7,Puntland-Somaliland,Sool,6
Taleex,56,80584,20146,0.004782191,2016,8,Puntland-Somaliland,Sool,44
Taleex,57,80676,20169,0.004778289,2016,9,Puntland-Somaliland,Sool,59
Taleex,58,80754,20188,0.004773066,2016,10,Puntland-Somaliland,Sool,0
Taleex,59,80890,20222,0.004773066,2016,11,Puntland-Somaliland,Sool,112
Taleex,60,80915,20229,0.004763184,2016,12,Puntland-Somaliland,Sool,117
Taleex,61,80935,20234,0.004752879,2017,1,Puntland-Somaliland,Sool,220
Taleex,62,80852,20213,0.004733534,2017,2,Puntland-Somaliland,Sool,758
Taleex,63,80231,20058,0.004666997,2017,3,Puntland-Somaliland,Sool,12488
Taleex,64,74877,18719,0.109438765,2017,4,Puntland-Somaliland,Sool,1366
Taleex,65,73888,18472,0.110438011,2017,5,Puntland-Somaliland,Sool,989
Taleex,66,73024,18256,0.108028865,2017,6,Puntland-Somaliland,Sool,0
Taleex,67,73148,18287,0.108028865,2017,7,Puntland-Somaliland,Sool,4667
Taleex,68,68604,17151,0.096699112,2017,8,Puntland-Somaliland,Sool,901
Taleex,69,67820,16955,0.094516074,2017,9,Puntland-Somaliland,Sool,324
Taleex,70,67610,16902,0.093732416,2017,10,Puntland-Somaliland,Sool,49
Taleex,71,67676,16919,0.093614103,2017,11,Puntland-Somaliland,Sool,70
Taleex,72,67746,16936,0.093977676,2017,12,Puntland-Somaliland,Sool,194
Taleex,73,67667,16917,0.093508208,2018,1,Puntland-Somaliland,Sool,30
Taleex,74,68471,17118,0.108230354,2018,2,Puntland-Somaliland,Sool,377
Taleex,75,68218,17054,0.10734289,2018,3,Puntland-Somaliland,Sool,126
Taleex,76,68207,17052,0.106992632,2018,4,Puntland-Somaliland,Sool,136
Taleex,77,68187,17047,0.106615221,2018,5,Puntland-Somaliland,Sool,62
Taleex,78,68240,17060,0.106443461,2018,6,Puntland-Somaliland,Sool,11
Taleex,79,68411,17103,0.107757821,2018,7,Puntland-Somaliland,Sool,53
Taleex,80,68486,17122,0.10787374,2018,8,Puntland-Somaliland,Sool,123
Taleex,81,68507,17127,0.108098183,2018,9,Puntland-Somaliland,Sool,59
Taleex,82,68564,17141,0.10793268,2018,10,Puntland-Somaliland,Sool,178
Taleex,83,68502,17126,0.107434206,2018,11,Puntland-Somaliland,Sool,236
Taleex,84,68382,17096,0.106774445,2018,12,Puntland-Somaliland,Sool,893
Tayeeglow,13,90890,22722,NA,2013,1,NA,NA,NA
Tayeeglow,14,91044,22761,NA,2013,2,NA,NA,NA
Tayeeglow,15,91198,22800,NA,2013,3,NA,NA,NA
Tayeeglow,16,91352,22838,NA,2013,4,NA,NA,NA
Tayeeglow,17,91507,22877,NA,2013,5,NA,NA,NA
Tayeeglow,18,91662,22916,NA,2013,6,NA,NA,NA
Tayeeglow,19,91816,22954,NA,2013,7,NA,NA,NA
Tayeeglow,20,91972,22993,NA,2013,8,NA,NA,NA
Tayeeglow,21,92128,23032,NA,2013,9,NA,NA,NA
Tayeeglow,22,92283,23071,NA,2013,10,NA,NA,NA
Tayeeglow,23,92440,23110,NA,2013,11,NA,NA,NA
Tayeeglow,24,92596,23149,NA,2013,12,NA,NA,NA
Tayeeglow,25,92752,23188,NA,2014,1,NA,NA,NA
Tayeeglow,26,92910,23228,NA,2014,2,NA,NA,NA
Tayeeglow,27,93067,23267,NA,2014,3,NA,NA,NA
Tayeeglow,28,93224,23306,NA,2014,4,NA,NA,NA
Tayeeglow,29,93382,23346,NA,2014,5,NA,NA,NA
Tayeeglow,30,93540,23385,NA,2014,6,NA,NA,NA
Tayeeglow,31,93698,23424,NA,2014,7,NA,NA,NA
Tayeeglow,32,93856,23464,NA,2014,8,NA,NA,NA
Tayeeglow,33,94015,23504,NA,2014,9,NA,NA,NA
Tayeeglow,34,94174,23544,NA,2014,10,NA,NA,NA
Tayeeglow,35,94334,23584,NA,2014,11,NA,NA,NA
Tayeeglow,36,94493,23623,NA,2014,12,NA,NA,NA
Tayeeglow,37,94653,23663,NA,2015,1,NA,NA,NA
Tayeeglow,38,94813,23703,NA,2015,2,NA,NA,NA
Tayeeglow,39,94973,23743,NA,2015,3,NA,NA,NA
Tayeeglow,40,95134,23784,NA,2015,4,NA,NA,NA
Tayeeglow,41,95295,23824,NA,2015,5,NA,NA,NA
Tayeeglow,42,95456,23864,NA,2015,6,NA,NA,NA
Tayeeglow,43,95618,23904,NA,2015,7,NA,NA,NA
Tayeeglow,44,95780,23945,NA,2015,8,NA,NA,NA
Tayeeglow,45,95941,23985,NA,2015,9,NA,NA,NA
Tayeeglow,46,96104,24026,NA,2015,10,NA,NA,NA
Tayeeglow,47,96266,24066,NA,2015,11,NA,NA,NA
Tayeeglow,48,96429,24107,NA,2015,12,NA,NA,NA
Tayeeglow,49,96592,24148,0.097726502,2016,1,South-Central,Bakool,7
Tayeeglow,50,96749,24187,0.097719355,2016,2,South-Central,Bakool,19
Tayeeglow,51,96912,24228,0.097898147,2016,3,South-Central,Bakool,35
Tayeeglow,52,97077,24269,0.098226878,2016,4,South-Central,Bakool,44
Tayeeglow,53,97234,24308,0.098566528,2016,5,South-Central,Bakool,200
Tayeeglow,54,97593,24398,0.102460924,2016,6,South-Central,Bakool,300
Tayeeglow,55,97859,24465,0.106288363,2016,7,South-Central,Bakool,68
Tayeeglow,56,98053,24513,0.107203413,2016,8,South-Central,Bakool,19
